speaker,speechText,startInd,endInd,interrupted,numWords,numChars,numSents,avgWordLen,avgSentLen,sentiment
TRUMP,"Well, you're right about Islamophobia, and that's a shame. But one thing we have to do is we have to make sure that--because there is a problem. I mean, whether we like it or not, and we could be very politically correct, but whether we like it or not, there is a problem. And we have to be sure that Muslims come in and report when they see something going on. When they see hatred going on, they have to report it. As an example, in San Bernardino, many people saw the bombs all over the apartment of the two people that killed 14 and wounded many, many people. Horribly wounded. They'll never be the same. Muslims have to report the problems when they see them. And, you know, there's always a reason for everything. If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center. Go outside. Look at Paris. Look at that horrible--these are radical Islamic terrorists. And she won't even mention the word and nor will President Obama. He won't use the term ""radical Islamic terrorism."" Now, to solve a problem, you have to be able to state what the problem is or at least say the name. She won't say the name and President Obama won't say the name. But the name is there. It's radical Islamic terror. And before you solve it, you have to say the name.",31952,33320,0,267,1064,21,3.9850187265917603,12.714285714285714,-0.9907
RADDATZ,Secretary Clinton?,33321,33348,0,2,16,1,8.0,2.0,0.0
CLINTON,"Well, thank you for asking your question. And I've heard this question from a lot of Muslim-Americans across our country, because, unfortunately, there's been a lot of very divisive, dark things said about Muslims. And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald. I want to say just a couple of things. First, we've had Muslims in America since George Washington. And we've had many successful Muslims. We just lost a particular well-known one with Muhammad Ali.",33349,33931,0,99,464,7,4.686868686868687,14.142857142857142,0.7351
CLINTON,"My vision of America is an America where everyone has a place, if you're willing to work hard, you do your part, you contribute to the community. That's what America is. That's what we want America to be for our children and our grandchildren. It's also very short-sighted and even dangerous to be engaging in the kind of demagogic rhetoric that Donald has about Muslims. We need American Muslims to be part of our eyes and ears on our front lines. I've worked with a lot of different Muslim groups around America. I've met with a lot of them, and I've heard how important it is for them to feel that they are wanted and included and part of our country, part of our homeland security, and that's what I want to see. It's also important I intend to defeat ISIS, to do so in a coalition with majority Muslim nations. Right now, a lot of those nations are hearing what Donald says and wondering, why should we cooperate with the Americans? And this is a gift to ISIS and the terrorists, violent jihadist terrorists. We are not at war with Islam. And it is a mistake and it plays into the hands of the terrorists to act as though we are. So I want a country where citizens like you and your family are just as welcome as anyone else.",33932,35171,0,240,977,13,4.070833333333334,18.46153846153846,-0.7748
RADDATZ,"Thank you, Secretary Clinton. Mr. Trump, in December, you said this. ""Donald J. Trump is calling for a total and complete shutdown of Muslims entering the United States until our country's representatives can figure out what the hell is going on. We have no choice. We have no choice."" Your running mate said this week that the Muslim ban is no longer your position. Is that correct? And if it is, was it a mistake to have a religious test?",35172,35621,0,81,347,8,4.283950617283951,10.125,-0.9054
TRUMP,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq. Iraq was disaster. So he would have been alive today. The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world. Hillary Clinton wants to allow hundreds of thousands--excuse me. Excuse me..",35622,36103,0,88,375,5,4.261363636363637,17.6,-0.128
RADDATZ,"And why did it morph into that? No, did you--no, answer the question. Do you still believe...",36104,36206,1,18,68,3,3.7777777777777777,6.0,-0.296
TRUMP,Why don't you interrupt her? You interrupt me all the time.,36207,36273,0,12,47,2,3.9166666666666665,6.0,0.4717
RADDATZ,I do.,36274,36288,0,2,3,1,1.5,2.0,0.0
TRUMP,Why don't you interrupt her?,36289,36324,0,6,23,1,3.8333333333333335,6.0,0.2584
RADDATZ,Would you please explain whether or not the Muslim ban still stands?,36325,36402,0,12,56,1,4.666666666666667,12.0,0.6398
TRUMP,"It's called extreme vetting. We are going to areas like Syria where they're coming in by the tens of thousands because of Barack Obama. And Hillary Clinton wants to allow a 550 percent increase over Obama. People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more. This is going to be the great Trojan horse of all time. We have enough problems in this country. I believe in building safe zones. I believe in having other people pay for them, as an example, the Gulf states, who are not carrying their weight, but they have nothing but money, and take care of people. But I don't want to have, with all the problems this country has and all of the problems that you see going on, hundreds of thousands of people coming in from Syria when we know nothing about them. We know nothing about their values and we know nothing about their love for our country.",36403,37370,0,181,763,10,4.2154696132596685,18.1,-0.7288
RADDATZ,"And, Secretary Clinton, let me ask you about that, because you have asked for an increase from 10,000 to 65,000 Syrian refugees. We know you want tougher vetting. That's not a perfect system. So why take the risk of having those refugees come into the country?",37371,37640,0,47,208,4,4.425531914893617,11.75,-0.2018
CLINTON,"Well, first of all, I will not let anyone into our country that I think poses a risk to us. But there are a lot of refugees, women and children--think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he'd been bombed by the Russian and Syrian air forces. There are children suffering in this catastrophic war, largely, I believe, because of Russian aggression. And we need to do our part. We by no means are carrying anywhere near the load that Europe and others are. But we will have vetting that is as tough as it needs to be from our professionals, our intelligence experts and others. But it is important for us as a policy, you know, not to say, as Donald has said, we're going to ban people based on a religion. How do you do that? We are a country founded on religious freedom and liberty. How do we do what he has advocated without causing great distress within our own county? Are we going to have religious tests when people fly into our country? And how do we expect to be able to implement those? So I thought that what he said was extremely unwise and even dangerous. And indeed, you can look at the propaganda on a lot of the terrorists sites, and what Donald Trump says about Muslims is used to recruit fighters, because they want to create a war between us. And the final thing I would say, this is the 10th or 12th time that he's denied being for the war in Iraq. We have it on tape. The entire press corps has looked at it. It's been debunked, but it never stops him from saying whatever he wants to say.",37641,39212,0,303,1229,18,4.0561056105610565,16.833333333333332,-0.9186
TRUMP,That's not been debunked.,39213,39245,0,5,21,1,4.2,5.0,0.0
CLINTON,"So, please...",39246,39268,1,2,8,1,4.0,2.0,0.0
TRUMP,That has not been debunked.,39269,39303,0,5,22,1,4.4,5.0,0.0
CLINTON,... go to HillaryClinton.com and you can see it.,39304,39361,0,8,36,1,4.5,8.0,0.0
TRUMP,"I was against--I was against the war in Iraq. Has not been debunked. And you voted for it. And you shouldn't have. Well, I just want to say...",39362,39511,1,30,105,5,3.5,6.0,-0.6613
RADDATZ,There's been lots of fact-checking on that. I'd like to move on to an online question...,39512,39609,1,18,69,2,3.8333333333333335,9.0,0.3612
TRUMP,Excuse me. She just went about 25 seconds over her time.,39610,39673,0,11,44,2,4.0,5.5,0.0772
RADDATZ,She did not.,39674,39695,0,3,9,1,3.0,3.0,0.0
TRUMP,"Could I just respond to this, please?",39696,39740,0,7,29,1,4.142857142857143,7.0,0.3869
RADDATZ,"Very quickly, please.",39741,39771,0,3,17,1,5.666666666666667,3.0,0.3774
TRUMP,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens. When we want to send them back to their country, their country says we don't want them. In some cases, they're murderers, drug lords, drug problems. And they don't want them. And Hillary Clinton, when she was secretary of state, said that's OK, we can't force it into their country. Let me tell you, I'm going to force them right back into their country. They're murderers and some very bad people. And I will tell you very strongly, when Bernie Sanders said she had bad judgment, she has really bad judgment, because we are letting people into this country that are going to cause problems and crime like you've never seen. We're also letting drugs pour through our southern border at a record clip. At a record clip. And it shouldn't be allowed to happen. ICE just endorsed me. They've never endorsed a presidential candidate. The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border. She doesn't. She wants amnesty for everybody. Come right in. Come right over. It's a horrible thing she's doing. She's got bad judgment, and honestly, so bad that she should never be president of the United States. That I can tell you.",39772,41062,0,237,1023,21,4.3164556962025316,11.285714285714286,-0.9825
RADDATZ,"Thank you, Mr. Trump. I want to move on. This next question from the public through the Bipartisan Open Debate Coalition's online forum, where Americans submitted questions that generated millions of votes. This question involves WikiLeaks release of purported excerpts of Secretary Clinton's paid speeches, which she has refused to release, and one line in particular, in which you, Secretary Clinton, purportedly say you need both a public and private position on certain issues. So, two, from Virginia asks, is it OK for politicians to be two-faced? Is it acceptable for a politician to have a private stance on issues? Secretary Clinton, your two minutes.",41063,41731,0,107,537,7,5.018691588785047,15.285714285714286,0.807
CLINTON,"Well, right. As I recall, that was something I said about Abraham Lincoln after having seen the wonderful Steven Spielberg movie called ""Lincoln."" It was a master class watching President Lincoln get the Congress to approve the 13th Amendment. It was principled, and it was strategic. And I was making the point that it is hard sometimes to get the Congress to do what you want to do and you have to keep working at it. And, yes, President Lincoln was trying to convince some people, he used some arguments, convincing other people, he used other arguments. That was a great--I thought a great display of presidential leadership. But, you know, let's talk about what's really going on here, Martha, because our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election. And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out. We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election. And believe me, they're not doing it to get me elected. They're doing it to try to influence the election for Donald Trump.",41732,43113,0,245,1098,12,4.481632653061224,20.416666666666668,0.8689
RADDATZ,"Thank you, Mr. Trump. I want to move on. This next question from the public through the Bipartisan Open Debate Coalition's online forum, where Americans submitted questions that generated millions of votes. This question involves WikiLeaks release of purported excerpts of Secretary Clinton's paid speeches, which she has refused to release, and one line in particular, in which you, Secretary Clinton, purportedly say you need both a public and private position on certain issues. So, Tu (ph), from Virginia asks, is it OK for politicians to be two-faced? Is it acceptable for a politician to have a private stance on issues? Secretary Clinton, your two minutes.",43114,43786,0,108,538,7,4.981481481481482,15.428571428571429,0.807
CLINTON,"Well, right. As I recall, that was something I said about Abraham Lincoln after having seen the wonderful Steven Spielberg movie called ""Lincoln."" It was a master class watching President Lincoln get the Congress to approve the 13th Amendment. It was principled, and it was strategic. And I was making the point that it is hard sometimes to get the Congress to do what you want to do and you have to keep working at it. And, yes, President Lincoln was trying to convince some people, he used some arguments, convincing other people, he used other arguments. That was a great--I thought a great display of presidential leadership. But, you know, let's talk about what's really going on here, Martha, because our intelligence community just came out and said in the last few days that the Kremlin, meaning Putin and the Russian government, are directing the attacks, the hacking on American accounts to influence our election. And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out. We have never in the history of our country been in a situation where an adversary, a foreign power, is working so hard to influence the outcome of the election. And believe me, they're not doing it to get me elected. They're doing it to try to influence the election for Donald Trump.",43787,45168,0,245,1098,12,4.481632653061224,20.416666666666668,0.8689
CLINTON,"Now, maybe because he has praised Putin, maybe because he says he agrees with a lot of what Putin wants to do, maybe because he wants to do business in Moscow, I don't know the reasons. But we deserve answers. And we should demand that Donald release all of his tax returns so that people can see what are the entanglements and the financial relationships that he has...",45169,45548,1,69,294,3,4.260869565217392,23.0,0.5423
RADDATZ,"We're going to get to that later. Secretary Clinton, you're out of time.",45549,45630,0,15,57,2,3.8,7.5,0.0
CLINTON,... with the Russians and other foreign powers.,45631,45687,0,7,36,1,5.142857142857143,7.0,0.0
RADDATZ,Mr. Trump?,45688,45707,0,2,8,1,4.0,2.0,0.0
TRUMP,"Well, I think I should respond, because--so ridiculous. Look, now she's blaming--she got caught in a total lie. Her papers went out to all her friends at the banks, Goldman Sachs and everybody else, and she said things--WikiLeaks that just came out. And she lied. Now she's blaming the lie on the late, great Abraham Lincoln. That's one that I haven't...  OK, Honest Abe, Honest Abe never lied. That's the good thing. That's the big difference between Abraham Lincoln and you. That's a big, big difference. We're talking about some difference. But as far as other elements of what she was saying, I don't know Putin. I think it would be great if we got along with Russia because we could fight ISIS together, as an example. But I don't know Putin. But I notice, anytime anything wrong happens, they like to say the Russians are--she doesn't know if it's the Russians doing the hacking. Maybe there is no hacking. But they always blame Russia. And the reason they blame Russia because they think they're trying to tarnish me with Russia. I know nothing about Russia. I know--I know about Russia, but I know nothing about the inner workings of Russia. I don't deal there. I have no businesses there. I have no loans from Russia. I have a very, very great balance sheet, so great that when I did the Old Post Office on Pennsylvania Avenue, the United States government, because of my balance sheet, which they actually know very well, chose me to do the Old Post Office, between the White House and Congress, chose me to do the Old Post Office. One of the primary area things, in fact, perhaps the primary thing was balance sheet. But I have no loans with Russia. You could go to the United States government, and they would probably tell you that, because they know my sheet very well in order to get that development I had to have. Now, the taxes are a very simple thing. As soon as I have--first of all, I pay hundreds of millions of dollars in taxes. Many of her friends took bigger deductions. Warren Buffett took a massive deduction. Soros, who's a friend of hers, took a massive deduction. Many of the people that are giving her all this money that she can do many more commercials than me gave her--took massive deductions. I pay hundreds of millions of dollars in taxes. But--but as soon as my routine audit is finished, I'll release my returns. I'll be very proud to. They're actually quite great.",45708,48129,0,456,1888,36,4.140350877192983,12.666666666666666,0.9889
RADDATZ,"Thank you, Mr. Trump.",48130,48160,0,4,16,1,4.0,4.0,0.3612
COOPER,"We want to turn, actually, to the topic of taxes. We have a question from Spencer Maass. Spencer?",48161,48266,0,18,75,3,4.166666666666667,6.0,0.0772
QUESTION,"Good evening. My question is, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share in taxes?",48267,48417,0,23,115,2,5.0,11.5,0.8957
COOPER,"Mr. Trump, you have two minutes.",48418,48458,0,6,25,1,4.166666666666667,6.0,0.0
TRUMP,"Well, one thing I'd do is get rid of carried interest. One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code. And she could have done this years ago, by the way. She's a United States--she was a United States senator. She complains that Donald Trump took advantage of the tax code. Well, why didn't she change it? Why didn't you change it when you were a senator? The reason you didn't is that all your friends take the same advantage that I do. And I do. You have provisions in the tax code that, frankly, we could change. But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump. But--and I say that about a lot of things. You know, I've heard Hillary complaining about so many different things over the years. ""I wish you would have done this."" But she's been there for 30 years she's been doing this stuff. She never changed. And she never will change. She never will change. We're getting rid of carried interest provisions. I'm lowering taxes actually, because I think it's so important for corporations, because we have corporations leaving--massive corporations and little ones, little ones can't form. We're getting rid of regulations which goes hand in hand with the lowering of the taxes. But we're bringing the tax rate down from 35 percent to 15 percent. We're cutting taxes for the middle class. And I will tell you, we are cutting them big league for the middle class. And I will tell you, Hillary Clinton is raising your taxes, folks. You can look at me. She's raising your taxes really high. And what that's going to do is a disaster for the country. But she is raising your taxes and I'm lowering your taxes. That in itself is a big difference. We are going to be thriving again. We have no growth in this country. There's no growth. If China has a GDP of 7 percent, it's like a national catastrophe. We're down at 1 percent. And that's, like, no growth. And we're going lower, in my opinion. And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world. And I'm bringing them down to one of the lower in the world. And I think it's so important--one of the most important things we can do. But she is raising everybody's taxes massively.",48459,50809,0,467,1836,41,3.931477516059957,11.390243902439025,0.9729
COOPER,"Secretary Clinton, you have two minutes. The question was, what specific tax provisions will you change to ensure the wealthiest Americans pay their fair share of taxes?",50810,50987,0,27,139,2,5.148148148148148,13.5,0.836
CLINTON,"Well, everything you've heard just now from Donald is not true. I'm sorry I have to keep saying this, but he lives in an alternative reality. And it is sort of amusing to hear somebody who hasn't paid federal income taxes in maybe 20 years talking about what he's going to do. But I'll tell you what he's going to do. His plan will give the wealthy and corporations the biggest tax cuts they've ever had, more than the Bush tax cuts by at least a factor of two. Donald always takes care of Donald and people like Donald, and this would be a massive gift. And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families. Now, here's what I want to do. I have said nobody who makes less than $250,000 a year--and that's the vast majority of Americans as you know--will have their taxes raised, because I think we've got to go where the money is. And the money is with people who have taken advantage of every single break in the tax code. And, yes, when I was a senator, I did vote to close corporate loopholes. I voted to close, I think, one of the loopholes he took advantage of when he claimed a billion-dollar loss that enabled him to avoid paying taxes. I want to have a tax on people who are making a million dollars. It's called the Buffett rule. Yes, Warren Buffett is the one who's gone out and said somebody like him should not be paying a lower tax rate than his secretary. I want to have a surcharge on incomes above $5 million. We have to make up for lost times, because I want to invest in you. I want to invest in hard-working families. And I think it's been unfortunate, but it's happened, that since the Great Recession, the gains have all gone to the top. And we need to reverse that. People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong.",50988,52906,0,375,1500,21,4.0,17.857142857142858,0.9744
COOPER,"Thank you, Secretary.",52907,52936,0,3,17,1,5.666666666666667,3.0,0.3612
CLINTON,"And we're going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",52937,53088,0,26,115,1,4.423076923076923,26.0,0.2115
COOPER,"Thank you. I want to give you--Mr. Trump, I want to give you the chance to respond. I just wanted to tell our viewers what she's referring to. In the last month, taxes were the number-one issue on Facebook for the first time in the campaign. The New York Times published three pages of your 1995 tax returns. They show you claimed a $916 million loss, which means you could have avoided paying personal federal income taxes for years. You've said you pay state taxes, employee taxes, real estate taxes, property taxes. You have not answered, though, a simple question. Did you use that $916 million loss to avoid paying personal federal income taxes for years?",53089,53757,0,119,524,9,4.4033613445378155,13.222222222222221,-0.5423
TRUMP,"Of course I do. Of course I do. And so do all of her donors, or most of her donors. I know many of her donors. Her donors took massive tax write-offs.",53758,53915,0,32,113,5,3.53125,6.4,0.0
COOPER,So have you (inaudible) personal federal income tax?,53916,53976,0,8,42,1,5.25,8.0,0.0
TRUMP,"A lot of my--excuse me, Anderson--a lot of my write- off was depreciation and other things that Hillary as a senator allowed. And she'll always allow it, because the people that give her all this money, they want it. That's why. See, I understand the tax code better than anybody that's ever run for president. Hillary Clinton--and it's extremely complex--Hillary Clinton has friends that want all of these provisions, including they want the carried interest provision, which is very important to Wall Street people. But they really want the carried interest provision, which I believe Hillary's leaving. Very interesting why she's leaving carried interest. But I will tell you that, number one, I pay tremendous numbers of taxes. I absolutely used it. And so did Warren Buffett and so did George Soros and so did many of the other people that Hillary is getting money from. Now, I won't mention their names, because they're rich, but they're not famous. So we won't make them famous.",53977,54969,0,179,789,12,4.407821229050279,14.916666666666666,0.916
COOPER,So can you--can you say how many years you have avoided paying personal federal income taxes?,54970,55071,0,17,75,1,4.411764705882353,17.0,-0.34
TRUMP,"No, but I pay tax, and I pay federal tax, too. But I have a write-off, a lot of it's depreciation, which is a wonderful charge. I love depreciation. You know, she's given it to us. Hey, if she had a problem--for 30 years she's been doing this, Anderson. I say it all the time. She talks about health care. Why didn't she do something about it? She talks about taxes. Why didn't she do something about it? She doesn't do anything about anything other than talk. With her, it's all talk and no action.",55072,55578,0,103,382,12,3.70873786407767,8.583333333333334,0.9171
COOPER,In the past...,55579,55601,1,3,9,1,3.0,3.0,0.0
TRUMP,"And, again, Bernie Sanders, it's really bad judgment. She has made bad judgment not only on taxes. She's made bad judgments on Libya, on Syria, on Iraq. I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place. They started from that little area, and now they're in 32 different nations, Hillary. Congratulations. Great job.",55602,56024,0,79,323,7,4.0886075949367084,11.285714285714286,-0.2213
COOPER,"Secretary--I want you to be able to respond, Secretary Clinton.",56025,56096,0,11,50,1,4.545454545454546,11.0,0.0772
CLINTON,"Well, here we go again. I've been in favor of getting rid of carried interest for years, starting when I was a senator from New York. But that's not the point here.",56097,56270,0,34,128,3,3.764705882352941,11.333333333333334,0.7783
TRUMP,Why didn't you do it? Why didn't you do it?,56271,56321,0,12,32,2,2.6666666666666665,6.0,0.0
COOPER,Allow her to respond.,56322,56351,0,4,17,1,4.25,4.0,0.2263
CLINTON,Because I was a senator with a Republican president.,56352,56413,0,9,43,1,4.777777777777778,9.0,0.0
TRUMP,"Oh, really?",56414,56432,0,2,8,1,4.0,2.0,0.0
CLINTON,I will be the president and we will get it done. That's exactly right.,56433,56512,0,15,55,2,3.6666666666666665,7.5,0.0
TRUMP,"You could have done it, if you were an effective--if you were an effective senator, you could have done it. If you were an effective senator, you could have done it. But you were not an effective senator.",56513,56724,0,39,159,3,4.076923076923077,13.0,0.8519
COOPER,Please allow her to respond. She didn't interrupt you.,56725,56787,0,10,44,2,4.4,5.0,0.6412
CLINTON,"You know, under our Constitution, presidents have something called veto power. Look, he has now said repeatedly, ""30 years this and 30 years that."" So let me talk about my 30 years in public service. I'm very glad to do so. Eight million kids every year have health insurance, because when I was first lady I worked with Democrats and Republicans to create the Children's Health Insurance Program. Hundreds of thousands of kids now have a chance to be adopted because I worked to change our adoption and foster care system. After 9/11, I went to work with Republican mayor, governor and president to rebuild New York and to get health care for our first responders who were suffering because they had run toward danger and gotten sickened by it. Hundreds of thousands of National Guard and Reserve members have health care because of work that I did, and children have safer medicines because I was able to pass a law that required the dosing to be more carefully done. When I was secretary of state, I went around the world advocating for our country, but also advocating for women's rights, to make sure that women had a decent chance to have a better life and negotiated a treaty with Russia to lower nuclear weapons. Four hundred pieces of legislation have my name on it as a sponsor or cosponsor when I was a senator for eight years. I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time. And as president, I will take that work, that bipartisan work, that finding common ground, because you have to be able to get along with people to get things done in Washington.",56788,58445,0,300,1323,12,4.41,25.0,0.9134
COOPER,"Thank you, secretary.",58446,58475,0,3,17,1,5.666666666666667,3.0,0.3612
CLINTON,"I've proven that I can, and for 30 years, I've produced results for people.",58476,58560,0,16,59,1,3.6875,16.0,0.0
COOPER,"Thank you, secretary.",58561,58590,0,3,17,1,5.666666666666667,3.0,0.3612
RADDATZ,We're going to move on to Syria. Both of you have mentioned that.,58591,58665,0,14,51,2,3.642857142857143,7.0,0.0
TRUMP,"She said a lot of things that were false. I mean, I think we should be allowed to maybe...",58666,58763,1,19,67,2,3.526315789473684,9.5,0.0
RADDATZ,"No, we can--no, Mr. Trump, we're going to go on. This is about the audience.",58764,58849,0,17,55,2,3.235294117647059,8.5,-0.296
TRUMP,Excuse me. Because she has been a disaster as a senator. A disaster.,58850,58925,0,13,53,3,4.076923076923077,4.333333333333333,-0.836
RADDATZ,"Mr. Trump, we're going to move on. The heart-breaking video of a 5-year-old Syrian boy named Omran sitting in an ambulance after being pulled from the rubble after an air strike in Aleppo focused the world's attention on the horrors of the war in Syria, with 136 million views on Facebook alone. But there are much worse images coming out of Aleppo every day now, where in the past few weeks alone, 400 people have been killed, at least 100 of them children. Just days ago, the State Department called for a war crimes investigation of the Syrian regime of Bashar al-Assad and its ally, Russia, for their bombardment of Aleppo. So this next question comes through social media through Facebook. Diane from Pennsylvania asks, if you were president, what would you do about Syria and the humanitarian crisis in Aleppo? Isn't it a lot like the Holocaust when the U.S. waited too long before we helped? Secretary Clinton, we will begin with your two minutes.",58926,59889,0,169,770,8,4.556213017751479,21.125,-0.981
CLINTON,"Well, the situation in Syria is catastrophic. And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left. And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime. Russia hasn't paid any attention to ISIS. They're interested in keeping Assad in power. So I, when I was secretary of state, advocated and I advocate today a no-fly zone and safe zones. We need some leverage with the Russians, because they are not going to come to the negotiating table for a diplomatic resolution, unless there is some leverage over them. And we have to work more closely with our partners and allies on the ground. But I want to emphasize that what is at stake here is the ambitions and the aggressiveness of Russia. Russia has decided that it's all in, in Syria. And they've also decided who they want to see become president of the United States, too, and it's not me. I've stood up to Russia. I've taken on Putin and others, and I would do that as president. I think wherever we can cooperate with Russia, that's fine. And I did as secretary of state. That's how we got a treaty reducing nuclear weapons. It's how we got the sanctions on Iran that put a lid on the Iranian nuclear program without firing a single shot. So I would go to the negotiating table with more leverage than we have now. But I do support the effort to investigate for crimes, war crimes committed by the Syrians and the Russians and try to hold them accountable.",59890,61652,0,327,1401,19,4.284403669724771,17.210526315789473,0.2584
RADDATZ,"Thank you, Secretary Clinton. Mr. Trump?",61653,61702,0,6,32,2,5.333333333333333,3.0,0.3612
TRUMP,"First of all, she was there as secretary of state with the so-called line in the sand, which...",61703,61805,1,18,73,1,4.055555555555555,18.0,0.0
CLINTON,"No, I wasn't. I was gone. I hate to interrupt you, but at some point...",61806,61886,1,16,50,3,3.125,5.333333333333333,-0.0775
TRUMP,OK. But you were in contact--excuse me. You were...,61887,61945,1,10,36,3,3.6,3.3333333333333335,0.4466
CLINTON,"At some point, we need to do some fact-checking here.",61946,62008,0,10,42,1,4.2,10.0,0.0
TRUMP,"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you. I don't think he would be listening to you very much anymore. Obama draws the line in the sand. It was laughed at all over the world what happened. Now, with that being said, she talks tough against Russia. But our nuclear program has fallen way behind, and they've gone wild with their nuclear program. Not good. Our government shouldn't have allowed that to happen. Russia is new in terms of nuclear. We are old. We're tired. We're exhausted in terms of nuclear. A very bad thing. Now, she talks tough, she talks really tough against Putin and against Assad. She talks in favor of the rebels. She doesn't even know who the rebels are. You know, every time we take rebels, whether it's in Iraq or anywhere else, we're arming people. And you know what happens? They end up being worse than the people. Look at what she did in Libya with Gadhafi. Gadhafi's out. It's a mess. And, by the way, ISIS has a good chunk of their oil. I'm sure you probably have heard that. It was a disaster. Because the fact is, almost everything she's done in foreign policy has been a mistake and it's been a disaster. But if you look at Russia, just take a look at Russia, and look at what they did this week, where I agree, she wasn't there, but possibly she's consulted. We sign a peace treaty. Everyone's all excited. Well, what Russia did with Assad and, by the way, with Iran, who you made very powerful with the dumbest deal perhaps I've ever seen in the history of deal-making, the Iran deal, with the $150 billion, with the $1.7 billion in cash, which is enough to fill up this room. But look at that deal. Iran now and Russia are now against us. So she wants to fight. She wants to fight for rebels. There's only one problem. You don't even know who the rebels are. So what's the purpose?",62009,63899,0,369,1469,37,3.9810298102981028,9.972972972972974,-0.9333
RADDATZ,"Mr. Trump, Mr. Trump, your two minutes is up.",63900,63954,0,9,34,1,3.7777777777777777,9.0,0.0
TRUMP,And one thing I have to say.,63955,63990,0,7,21,1,3.0,7.0,0.0
RADDATZ,Your two minutes is up.,63991,64023,0,5,18,1,3.6,5.0,0.0
TRUMP,"I don't like Assad at all, but Assad is killing ISIS. Russia is killing ISIS. And Iran is killing ISIS. And those three have now lined up because of our weak foreign policy.",64024,64204,0,34,136,4,4.0,8.5,-0.9792
RADDATZ,"Mr. Trump, let me repeat the question. If you were president...  ... what would you do about Syria and the humanitarian crisis in Aleppo? And I want to remind you what your running mate said. He said provocations by Russia need to be met with American strength and that if Russia continues to be involved in air strikes along with the Syrian government forces of Assad, the United States of America should be prepared to use military force to strike the military targets of the Assad regime.",64205,64715,0,86,392,4,4.558139534883721,21.5,0.0258
TRUMP,"OK. He and I haven't spoken, and I disagree. I disagree.",64716,64779,0,12,42,3,3.5,4.0,0.7431
RADDATZ,You disagree with your running mate?,64780,64825,0,6,30,1,5.0,6.0,-0.3818
TRUMP,"I think you have to knock out ISIS. Right now, Syria is fighting ISIS. We have people that want to fight both at the same time. But Syria is no longer Syria. Syria is Russia and it's Iran, who she made strong and Kerry and Obama made into a very powerful nation and a very rich nation, very, very quickly, very, very quickly. I believe we have to get ISIS. We have to worry about ISIS before we can get too much more involved. She had a chance to do something with Syria. They had a chance. And that was the line. And she didn't.",64826,65362,0,107,408,11,3.8130841121495327,9.727272727272727,0.6582
RADDATZ,What do you think will happen if Aleppo falls?,65363,65418,0,9,37,1,4.111111111111111,9.0,0.0
TRUMP,"I think Aleppo is a disaster, humanitarian-wise.",65419,65474,0,7,40,1,5.714285714285714,7.0,-0.6249
RADDATZ,What do you think will happen if it falls?,65475,65526,0,9,33,1,3.6666666666666665,9.0,0.0
TRUMP,"I think that it basically has fallen. OK? It basically has fallen. Let me tell you something. You take a look at Mosul. The biggest problem I have with the stupidity of our foreign policy, we have Mosul. They think a lot of the ISIS leaders are in Mosul. So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks. Well, all of these bad leaders from ISIS are leaving Mosul. Why can't they do it quietly? Why can't they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we've knocked out the leaders, we've had a tremendous success? People leave. Why do they have to say we're going to be attacking Mosul within the next four to six weeks, which is what they're saying? How stupid is our country?",65527,66352,0,159,644,14,4.050314465408805,11.357142857142858,-0.9756
