speaker,speechText,startInd,endInd,interrupted,numWords,numChars,numSents,avgWordLen,avgSentLen,sentiment
TRUMP,"... and admirals, 21 endorsing me, 21 congressional Medal of Honor recipients. As far as Japan and other countries, we are being ripped off by everybody in the -- we're defending other countries. We are spending a fortune doing it. They have the bargain of the century.  All I said is, we have to renegotiate these agreements, because our country cannot afford to defend Saudi Arabia, Japan, Germany, South Korea, and many other places. We cannot continue to afford -- she took that as saying nuclear weapons.",31504,32021,0,87,400,6,4.597701149425287,14.5,0.8316
WALLACE,OK.,32022,32035,0,1,2,1,2.0,1.0,0.296
TRUMP,"Look, she's been proven to be a liar on so many different ways. This is just another lie.",32036,32133,0,19,69,2,3.6315789473684212,9.5,-0.5106
CLINTON,"Well, I'm just quoting you when you were asked...",32134,32193,1,10,37,1,3.7,10.0,0.2732
TRUMP,There's no quote. You're not going to find a quote from me.,32194,32261,0,14,46,2,3.2857142857142856,7.0,-0.296
CLINTON,"... about a potential nuclear -- nuclear competition in Asia, you said, you know, go ahead, enjoy yourselves, folks. That kind...",32262,32401,1,19,95,2,5.0,9.5,0.4939
TRUMP,And defend yourselves.,32402,32432,0,3,19,1,6.333333333333333,3.0,0.0
CLINTON,... of language -- well...,32433,32469,1,3,14,1,4.666666666666667,3.0,0.0
TRUMP,And defend yourselves. I didn't say nuclear. And defend yourself.,32470,32543,0,11,53,3,4.818181818181818,3.6666666666666665,0.0
CLINTON,"The United States has kept the peace -- the United States has kept the peace through our alliances. Donald wants to tear up our alliances. I think it makes the world safer and, frankly, it makes the United States safer. I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere. That's the only way we're going to be able to keep the peace.",32544,32919,0,70,285,5,4.071428571428571,14.0,0.9735
WALLACE,"We're going to -- no, we are going to move on to the next topic, which is the economy. And I hope we handle that as well as we did immigration. You also have very different ideas about how to get the economy growing faster. Secretary Clinton, in your plan, government plays a big role. You see more government spending, more entitlements, more tax credits, more tax penalties. Mr. Trump, you want to get government out with lower taxes and less regulation.",32920,33386,0,82,359,6,4.378048780487805,13.666666666666666,0.749
TRUMP,Yes.,33387,33399,0,1,3,1,3.0,1.0,0.4019
WALLACE,"We're going to drill down into this a little bit more. But in this overview, please explain to me why you believe that your plan will create more jobs and growth for this country and your opponent's plan will not. In this round, you go first, Secretary Clinton.",33400,33671,0,50,208,3,4.16,16.666666666666668,0.7402
CLINTON,"Well, I think when the middle class thrives, America thrives. And so my plan is based on growing the economy, giving middle-class families many more opportunities. I want us to have the biggest jobs program since World War II, jobs in infrastructure and advanced manufacturing. I think we can compete with high-wage countries, and I believe we should. New jobs and clean energy, not only to fight climate change, which is a serious problem, but to create new opportunities and new businesses.  I want us to do more to help small business. That's where two- thirds of the new jobs are going to come from. I want us to raise the national minimum wage, because people who live in poverty should not -- who work full-time should not still be in poverty. And I sure do want to make sure women get equal pay for the work we do.  I feel strongly that we have to have an education system that starts with preschool and goes through college. That's why I want more technical education in high schools and in community colleges, real apprenticeships to prepare young people for the jobs of the future. I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted.  And we're going to work hard to make sure that it is, because we are going to go where the money is. Most of the gains in the last years since the Great Recession have gone to the very top. So we are going to have the wealthy pay their fair share. We're going to have corporations make a contribution greater than they are now to our country.  That is a plan that has been analyzed by independent experts which said that it could produce 10 million new jobs. By contrast, Donald's plan has been analyzed to conclude it might lose 3.5 million jobs. Why? Because his whole plan is to cut taxes, to give the biggest tax breaks ever to the wealthy and to corporations, adding $20 trillion to our debt, and causing the kind of dislocation that we have seen before, because it truly will be trickle-down economics on steroids.  So the plan I have I think will actually produce greater opportunities. The plan he has will cost us jobs and possibly lead to another Great Recession.",33672,35954,0,415,1814,22,4.371084337349398,18.863636363636363,0.9934
WALLACE,"Secretary, thank you. Mr. Trump, why will your plan create more jobs and growth than Secretary Clinton's?",35955,36070,0,18,85,2,4.722222222222222,9.0,0.7553
TRUMP,"Well, first of all, before I start on my plan, her plan is going to raise taxes and even double your taxes. Her tax plan is a disaster. And she can say all she wants about college tuition. And I'm a big proponent. We're going to do a lot of things for college tuition. But the rest of the public's going to be paying for it. We will have a massive, massive tax increase under Hillary Clinton's plan.",36071,36478,0,82,311,7,3.792682926829268,11.714285714285714,-0.1779
TRUMP,"But I'd like to start off where we left, because when I said Japan and Germany, and I'm -- not to single them out, but South Korea, these are very rich, powerful countries. Saudi Arabia, nothing but money. We protect Saudi Arabia. Why aren't they paying?  She immediately -- when she heard this, I questioned it, and I questioned NATO. Why aren't the NATO questioned -- why aren't they paying? Because they weren't paying.  Since I did this -- this was a year ago -- all of a sudden, they're paying. And I've been given a lot -- a lot of credit for it. All of a sudden, they're starting to pay up. They have to pay up. We're protecting people, they have to pay up. And I'm a big fan of NATO. But they have to pay up.  She comes out and said, we love our allies, we think our allies are great. Well, it's awfully hard to get them to pay up when you have somebody saying we think how great they are.  We have to tell Japan in a very nice way, we have to tell Germany, all of these countries, South Korea, we have to say, you have to help us out. We have, during his regime, during President Obama's regime, we've doubled our national debt. We're up to $20 trillion.  So my plan -- we're going to renegotiate trade deals. We're going to have a lot of free trade. We're going to have free trade, more free trade than we have right now. But we have horrible deals. Our jobs are being taken out by the deal that her husband signed, NAFTA, one of the worst deals ever. Our jobs are being sucked out of our economy.  You look at all of the places that I just left, you go to Pennsylvania, you go to Ohio, you go to Florida, you go to any of them. You go upstate New York. Our jobs have fled to Mexico and other places. We're bringing our jobs back.  I am going to renegotiate NAFTA. And if I can't make a great deal -- then we're going to terminate NAFTA and we're going to create new deals. We're going to have trade, but we're going -- we're going to terminate it, we're going to make a great trade deal.  And if we can't, we're going to do it -- we're going to go a separate way, because it has been a disaster. We are going to cut taxes massively. We're going to cut business taxes massively. They're going to start hiring people. We're going to bring the $2.5 trillion...",36479,38755,1,462,1727,37,3.738095238095238,12.486486486486486,0.9919
WALLACE,"Time, Mr. Trump.",38756,38782,0,3,12,1,4.0,3.0,0.0
TRUMP,"... that's offshore back into the country. We are going to start the engine rolling again, because...",38783,38892,1,17,77,2,4.529411764705882,8.5,0.0
WALLACE,Mr. Trump?,38893,38913,0,2,8,1,4.0,2.0,0.0
TRUMP,"... right now, our country is dying at 1 percent GDP.",38914,38975,0,10,38,1,3.8,10.0,0.0
CLINTON,"Well, let me translate that, if I can, Chris, because...",38976,39042,1,10,40,1,4.0,10.0,0.2732
TRUMP,You can't.,39043,39061,0,3,8,1,2.6666666666666665,3.0,0.0
CLINTON,"... the fact is, he's going to advocate for the largest tax cuts we've ever seen, three times more than the tax cuts under the Bush administration. I have said repeatedly throughout this campaign: I will not raise taxes on anyone making $250,000 or less.  I also will not add a penny to the debt. I have costed out what I'm going to do. He will, through his massive tax cuts, add $20 trillion to the debt.  Well, he mentioned the debt. We know how to get control of the debt. When my husband was president, we went from a $300 billion deficit to a $200 billion surplus and we were actually on the path to eliminating the national debt. When President Obama came into office, he inherited the worst economic disaster since the Great Depression. He has cut the deficit by two-thirds.  So, yes, one of the ways you go after the debt, one of the ways you create jobs is by investing in people. So I do have investments, investments in new jobs, investments in education, skill training, and the opportunities for people to get ahead and stay ahead. That's the kind of approach that will work.",39062,40160,0,202,852,13,4.217821782178218,15.538461538461538,-0.9753
WALLACE,Secretary...,40161,40183,1,1,9,1,9.0,1.0,0.0
CLINTON,"Cutting taxes on the wealthy, we've tried that. It has not worked the way that it has been promised.",40184,40294,0,20,79,2,3.95,10.0,0.5423
WALLACE,"Secretary Clinton, I want to pursue your plan, because in many ways it is similar to the Obama stimulus plan in 2009, which has led to the slowest GDP growth since 1949.",40295,40474,0,32,134,1,4.1875,32.0,0.4404
TRUMP,Correct.,40475,40491,0,1,7,1,7.0,1.0,0.0
WALLACE,"Thank you, sir.  You told me in July when we spoke that the problem is that President Obama didn't get to do enough in what he was trying to do with his stimulus. So is your plan basically more -- even more of the Obama stimulus?",40492,40731,0,46,177,3,3.847826086956522,15.333333333333334,-0.0516
CLINTON,"Well, it's a combination, Chris. And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation. I was in the Senate before I became secretary of state. I've never seen people as physically distraught as the Bush administration team was because of what was happening to the economy.  I personally believe that the steps that President Obama took saved the economy. He doesn't get the credit he deserves for taking some very hard positions. But it was a terrible recession.  So now we've dug ourselves out of it, we're standing, but we're not yet running. So what I am proposing is that we invest from the middle out and the ground up, not the top down. That is not going to work.  That's why what I have put forward doesn't add a penny to the debt, but it is the kind of approach that will enable more people to take those new jobs, higher-paying jobs. We're beginning to see some increase in incomes, and we certainly have had a long string of increasing jobs. We've got to do more to get the whole economy moving, and that's what I believe I will be able to do.",40732,41882,0,219,907,13,4.141552511415525,16.846153846153847,-0.6039
WALLACE,"Mr. Trump, even conservative economists who have looked at your plan say that the numbers don't add up, that your idea, and you've talked about 25 million jobs created, 4 percent...",41883,42074,1,33,144,1,4.363636363636363,33.0,0.25
TRUMP,Over a 10-year period.,42075,42105,0,4,18,1,4.5,4.0,0.0
WALLACE,"... growth is unrealistic. And they say -- you talk a lot about growing the energy industry. They say with oil prices as low as they are right now, that's unrealistic, as well. Your response, sir?",42106,42312,0,35,149,4,4.257142857142857,8.75,0.6597
TRUMP,"So I just left some high representatives of India. They're growing at 8 percent. China is growing at 7 percent. And that for them is a catastrophically low number.  We are growing -- our last report came out -- and it's right around the 1 percent level. And I think it's going down. Last week, as you know, the end of last week, they came out with an anemic jobs report. A terrible jobs report. In fact I said, is that the last jobs report before the election? Because if it is, I should win easily, it was so bad. The report was so bad.  Look, our country is stagnant. We've lost our jobs. We've lost our businesses. We're not making things anymore, relatively speaking. Our product is pouring in from China, pouring in from Vietnam, pouring in from all over the world.  I've visited so many communities. This has been such an incredible education for me, Chris. I've gotten to know so many -- I've developed so many friends over the last year. And they cry when they see what's happened. I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities.  Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left. Boy, did they suffer. That was one of the worst things that's ever been signed by our country.  Now she wants to sign Trans-Pacific Partnership. And she wants it. She lied when she said she didn't call it the gold standard in one of the debates. She totally lied. She did call it the gold standard. And they actually fact checked, and they said I was right. I was so honored.",42313,44060,0,333,1354,31,4.066066066066066,10.741935483870968,-0.9604
WALLACE,"I want you to give you a chance to briefly speak to that, and then I want to pivot to one-sixth of the economy...",44061,44184,1,24,86,1,3.5833333333333335,24.0,0.3818
TRUMP,And that will be as bad as NAFTA.,44185,44226,0,8,25,1,3.125,8.0,-0.5423
WALLACE,"... which is Obamacare. But go ahead, briefly.",44227,44283,0,7,33,2,4.714285714285714,3.5,0.0
CLINTON,"Well, first, let me say, number one, when I saw the final agreement for TPP, I said I was against it. It didn't meet my test. I've had the same test. Does it create jobs, raise incomes, and further our national security? I'm against it now. I'll be against it after the election. I'll be against it when I'm president.  There's only one of us on this stage who's actually shipped jobs to Mexico, because that's Donald. He's shipped jobs to 12 countries, including Mexico.  But he mentioned China. And, you know, one of the biggest problems we have with China is the illegal dumping of steel and aluminum into our markets. I have fought against that as a senator. I've stood up against it as secretary of state.  Donald has bought Chinese steel and aluminum. In fact, the Trump Hotel right here in Las Vegas was made with Chinese steel. So he goes around with crocodile tears about how terrible it is, but he has given jobs to Chinese steelworkers, not American steelworkers.",44284,45268,0,185,768,16,4.151351351351352,11.5625,-0.4404
WALLACE,Mr. Trump?,45269,45289,0,2,8,1,4.0,2.0,0.0
CLINTON,That's the kind of approach that is just not going to work.,45290,45359,0,13,47,1,3.6153846153846154,13.0,0.0
TRUMP,"Well, let me just say -- let me just say.",45360,45409,0,9,28,1,3.111111111111111,9.0,0.2732
CLINTON,"We're going to pull the country together. We're going to have trade agreements that we enforce. That's why I'm going to have a trade prosecutor for the first time in history. And we're going to enforce those agreements, and we're going to look for businesses to help us by buying American products.",45410,45718,0,58,242,4,4.172413793103448,14.5,0.7096
WALLACE,"Secretary Clinton? Go ahead, Mr. Trump.",45719,45768,0,6,31,2,5.166666666666667,3.0,0.0
TRUMP,"Let me ask a simple question. She's been doing this for 30 years. Why the hell didn't you do it over the last 15, 20 years?",45769,45900,0,28,94,3,3.357142857142857,9.333333333333334,-0.6808
CLINTON,"No, I voted.",45901,45923,0,3,8,1,2.6666666666666665,3.0,-0.296
TRUMP,"You were very much involved -- excuse me. My turn. You were very much involved in every aspect of this country. Very much. And you do have experience. I say the one thing you have over me is experience, but it's bad experience, because what you've done has turned out badly.  For 30 years, you've been in a position to help, and if you say that I use steel or I use something else, I -- make it impossible for me to do that. I wouldn't mind.  The problem is, you talk, but you don't get anything done, Hillary. You don't. Just like when you ran the State Department, $6 billion was missing. How do you miss $6 billion? You ran the State Department, $6 billion was either stolen. They don't know. It's gone, $6 billion. If you become president, this country is going to be in some mess. Believe me.",45924,46729,0,157,608,17,3.872611464968153,9.235294117647058,-0.9533
CLINTON,"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times.",46730,46859,0,22,95,1,4.318181818181818,22.0,0.2732
CLINTON,"But I think it's really an important issue. He raised the 30 years of experience, so let me just talk briefly about that. You know, back in the 1970s, I worked for the Children's Defense Fund. And I was taking on discrimination against African-American kids in schools. He was getting sued by the Justice Department for racial discrimination in his apartment buildings.  In the 1980s, I was working to reform the schools in Arkansas. He was borrowing $14 million from his father to start his businesses. In the 1990s, I went to Beijing and I said women's rights are human rights. He insulted a former Miss Universe, Alicia Machado, called her an eating machine.",46860,47531,0,117,530,9,4.52991452991453,13.0,0.2682
TRUMP,Give me a break.,47532,47556,0,4,12,1,3.0,4.0,0.0
CLINTON,"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice."" So I'm happy to compare my 30 years of experience, what I've done for this country, trying to help in every way I could, especially kids and families get ahead and stay ahead, with your 30 years, and I'll let the American people make that decision.",47557,47968,0,76,318,2,4.184210526315789,38.0,0.8773
TRUMP,"Well, I think I did a much better job. I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars. I started with a $1 million loan. I agree with that. It's a $1 million loan. But I built a phenomenal company.  And if we could run our country the way I've run my company, we would have a country that you would be so proud of. You would even be proud of it.  And frankly, when you look at her real record, take a look at Syria. Take a look at the migration. Take a look at Libya. Take a look at Iraq. She gave us ISIS, because her and Obama created this huge vacuum, and a small group came out of that huge vacuum because when -- we should never have been in Iraq, but once we were there, we should have never got out the way they wanted to get out. She gave us ISIS as sure as you are sitting there. And what happened is now ISIS is in 32 countries. And now I listen how she's going to get rid of ISIS. She's going to get rid of nobody.",47969,48987,0,209,770,17,3.6842105263157894,12.294117647058824,0.9599
WALLACE,"All right. We are going to get to foreign hot spots in a few moments, but the next segment is fitness to be president of the United States. Mr. Trump, at the last debate, you said your talk about grabbing women was just that, talk, and that you'd never actually done it. And since then, as we all know, nine women have come forward and have said that you either groped them or kissed them without their consent.  Why would so many different women from so many different circumstances over so many different years, why would they all in this last couple of weeks make up -- you deny this -- why would they all make up these stories?  Since this is a question for both of you, Secretary Clinton, Mr. Trump says what your husband did and that you defended was even worse. Mr. Trump, you go first.",48988,49791,0,148,621,7,4.195945945945946,21.142857142857142,0.1283
TRUMP,"Well, first of all, those stories have been largely debunked. Those people -- I don't know those people. I have a feeling how they came. I believe it was her campaign that did it.  Just like if you look at what came out today on the clips where I was wondering what happened with my rally in Chicago and other rallies where we had such violence? She's the one and Obama that caused the violence. They hired people -- they paid them $1,500, and they're on tape saying be violent, cause fights, do bad things.  I would say the only way -- because those stories are all totally false, I have to say that. And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything. I didn't know any of these -- I didn't see these women.  These women -- the woman on the plane, the -- I think they want either fame or her campaign did it. And I think it's her campaign. Because what I saw what they did, which is a criminal act, by the way, where they're telling people to go out and start fist-fights and start violence.  And I'll tell you what, in particular in Chicago, people were hurt and people could have been killed in that riot. And that was now all on tape, started by her. I believe, Chris, that she got these people to step forward. If it wasn't, they get their 10 minutes of fame. But they were all totally -- it was all fiction. It was lies, and it was fiction.",49792,51191,0,272,1068,19,3.926470588235294,14.31578947368421,-0.9851
CLINTON,Well...,51192,51209,1,1,4,1,4.0,1.0,0.0
WALLACE,Secretary Clinton?,51210,51238,0,2,16,1,8.0,2.0,0.0
CLINTON,"At the last debate, we heard Donald talking about what he did to women. And after that, a number of women have come forward saying that's exactly what he did to them. Now, what was his response? Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted.",51239,51626,0,72,299,4,4.152777777777778,18.0,-0.4777
TRUMP,I did not say that. I did not say that.,51627,51674,0,10,28,2,2.8,5.0,0.0
CLINTON,"In fact, he went on to say...",51675,51713,1,7,19,1,2.7142857142857144,7.0,0.0
WALLACE,"Her two minutes -- sir, her two minutes. Her two minutes.",51714,51781,0,10,42,2,4.2,5.0,0.0
TRUMP,I did not say that.,51782,51809,0,5,14,1,2.8,5.0,0.0
WALLACE,It's her two minutes.,51810,51841,0,5,17,1,3.4,5.0,0.0
CLINTON,"He went on to say, ""Look at her. I don't think so."" About another woman, he said, ""That wouldn't be my first choice."" He attacked the woman reporter writing the story, called her ""disgusting,"" as he has called a number of women during this campaign.  Donald thinks belittling women makes him bigger. He goes after their dignity, their self-worth, and I don't think there is a woman anywhere who doesn't know what that feels like. So we now know what Donald thinks and what he says and how he acts toward women. That's who Donald is.  I think it's really up to all of us to demonstrate who we are and who our country is, and to stand up and be very clear about what we expect from our next president, how we want to bring our country together, where we don't want to have the kind of pitting of people one against the other, where instead we celebrate our diversity, we lift people up, and we make our country even greater.  America is great, because America is good. And it really is up to all of us to make that true, now and in the future, and particularly for our children and our grandchildren.",51842,52950,0,212,858,11,4.047169811320755,19.272727272727273,0.9682
WALLACE,Mr. Trump...,52951,52973,1,2,8,1,4.0,2.0,0.0
TRUMP,Nobody has more respect for women than I do. Nobody.    Nobody has more respect...,52974,53074,1,14,61,3,4.357142857142857,4.666666666666667,0.5256
WALLACE,"Please, everybody.",53075,53103,0,2,15,1,7.5,2.0,0.3182
TRUMP,"And frankly, those stories have been largely debunked. And I really want to just talk about something slightly different.  She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign. But I will tell you what isn't fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress.  What happened to the FBI, I don't know. We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI. One lie. She's lied hundreds of times to the people, to Congress, and to the FBI. He's going to probably go to jail. This is a four-star general. And she gets away with it, and she can run for the presidency of the United States? That's really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign.",53104,54097,0,176,785,12,4.4602272727272725,14.666666666666666,0.6115
WALLACE,Secretary Clinton?,54098,54126,0,2,16,1,8.0,2.0,0.0
CLINTON,"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility. And it's not just about women. He never apologizes or says he's sorry for anything.  So we know what he has said and what he's done to women. But he also went after a disabled reporter, mocked and mimicked him on national television.",54127,54532,0,70,319,5,4.557142857142857,14.0,-0.6261
TRUMP,Wrong.,54533,54547,0,1,5,1,5.0,1.0,-0.4767
CLINTON,"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion. He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured."" He went after a federal judge, born in Indiana, but who Donald said couldn't be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican.  So it's not one thing. This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies. That is not who America is.  And I hope that as we move in the last weeks of this campaign, more and more people will understand what's at stake in this election. It really does come down to what kind of country we are going to have.",54548,55450,0,168,705,8,4.196428571428571,21.0,-0.9508
TRUMP,"So sad when she talks about violence at my rallies, and she caused the violence. It's on tape.",55451,55553,0,19,74,2,3.8947368421052633,9.5,-0.9117
WALLACE,During the last...,55554,55582,1,3,13,1,4.333333333333333,3.0,0.0
TRUMP,"The other things are false, but honestly, I'd love to talk about getting rid of ISIS, and I'd love to talk about other things...",55583,55719,1,26,99,1,3.8076923076923075,26.0,0.9559
WALLACE,OK.,55720,55733,0,1,2,1,2.0,1.0,0.296
TRUMP,"... but those other charges, as she knows, are false.",55734,55795,0,9,38,1,4.222222222222222,9.0,-0.3919
WALLACE,"In this bucket about fitness to be president, there's been a lot of developments over the last 10 days since the last debate. I'd like to ask you about them. These are questions that the American people have.  Secretary Clinton, during your 2009 Senate confirmation hearing, you promised to avoid even the appearance of a conflict of interest with your dealing with the Clinton Foundation while you were secretary of state, but e-mails show that donors got special access to you. Those seeking grants for Haiti relief were considered separately from non-donors, and some of those donors got contracts, government contracts, taxpayer money.  Can you really say that you kept your pledge to that Senate committee? And why isn't what happened and what went on between you and the Clinton Foundation, why isn't it what Mr. Trump calls pay to play?",55796,56649,0,145,686,7,4.731034482758621,20.714285714285715,0.9404
CLINTON,"Well, everything I did as secretary of state was in furtherance of our country's interests and our values. The State Department has said that. I think that's been proven.  But I am happy, in fact I'm thrilled to talk about the Clinton Foundation, because it is a world-renowned charity and I am so proud of the work that it does. You know, I could talk for the rest of the debate -- I know I don't have the time to do that.  But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment. In partnership with the American Health Association...",56650,57348,1,128,546,7,4.265625,18.285714285714285,0.9595
WALLACE,Secretary Clinton...,57349,57379,1,2,16,1,8.0,2.0,0.0
CLINTON,"... we have made environments in schools healthier for kids, including healthier lunches...",57380,57481,1,12,72,1,6.0,12.0,0.0
WALLACE,"Secretary Clinton, respectfully, this is -- this is an open discussion.",57482,57563,0,10,56,1,5.6,10.0,0.4019
CLINTON,"Well, it is an open discussion. And you...",57564,57616,1,8,30,2,3.75,4.0,0.2732
WALLACE,And the specific question went to pay for play. Do you want to talk about that?,57617,57706,0,16,62,2,3.875,8.0,0.3182
CLINTON,"Well, but there is no -- but there is no evidence -- but there is...  ",57707,57798,1,13,46,1,3.5384615384615383,13.0,-0.6187
TRUMP,I think that it's been very well...,57799,57842,1,8,26,1,3.25,8.0,0.0
WALLACE,Let's ask Mr. Trump.,57843,57873,0,5,16,1,3.2,5.0,0.0
CLINTON,There is a lot of evidence about the very good work...,57874,57938,1,11,41,1,3.727272727272727,11.0,0.4927
TRUMP,It's been very well studied.,57939,57975,0,6,23,1,3.8333333333333335,6.0,0.3384
CLINTON,... and the high rankings...  ,57976,58027,1,4,18,1,4.5,4.0,0.0
WALLACE,Please let me Mr. Trump speak.,58028,58068,0,6,24,1,4.0,6.0,0.3182
TRUMP,"... and it's a criminal enterprise, and so many people know it.",58069,58140,0,12,47,1,3.9166666666666665,12.0,-0.5267
WALLACE,Please let Mr. Trump speak.  ,58141,58191,0,5,22,1,4.4,5.0,0.3182
TRUMP,"It's a criminal enterprise. Saudi Arabia giving $25 million, Qatar, all of these countries. You talk about women and women's rights? So these are people that push gays off business -- off buildings. These are people that kill women and treat women horribly. And yet you take their money.  So I'd like to ask you right now, why don't you give back the money that you've taken from certain countries that treat certain groups of people so horribly? Why don't you give back the money? I think it would be a great gesture.  Because she takes a tremendous amount of money. And you take a look at the people of Haiti. I was at a little Haiti the other day in Florida. And I want to tell you, they hate the Clintons, because what's happened in Haiti with the Clinton Foundation is a disgrace. And you know it, and they know it, and everybody knows it.",58192,59044,0,162,663,14,4.092592592592593,11.571428571428571,-0.732
WALLACE,Secretary Clinton?,59045,59073,0,2,16,1,8.0,2.0,0.0
CLINTON,"Well, very quickly, we at the Clinton Foundation spend 90 percent -- 90 percent of all the money that is donated on behalf of programs of people around the world and in our own country. I'm very proud of that. We have the highest rating from the watchdogs that follow foundations. And I'd be happy to compare what we do with the Trump Foundation, which took money from other people and bought a six- foot portrait of Donald. I mean, who does that? It just was astonishing.  But when it comes to Haiti, Haiti is the poorest country in our hemisphere. The earthquake and the hurricanes, it has devastated Haiti. Bill and I have been involved in trying to help Haiti for many years. The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.  We have done things to help small businesses, agriculture, and so much else. And we're going to keep working to help Haiti...",59074,60035,1,171,756,12,4.421052631578948,14.25,0.3597
WALLACE,All right.,60036,60056,0,2,8,1,4.0,2.0,0.0
CLINTON,... because it's an important part of the American experience.,60057,60129,0,10,49,1,4.9,10.0,0.2023
TRUMP,They don't want you to help them anymore.  ,60130,60192,0,9,33,1,3.6666666666666665,9.0,0.3565
TRUMP,"I'd like to mention one thing. Trump Foundation, small foundation. People contribute, I contribute. The money goes 100 percent -- 100 percent goes to different charities, including a lot of military. I don't get anything. I don't buy boats. I don't buy planes. What happens -- the money goes to them.",60193,60501,0,53,235,8,4.433962264150943,6.625,0.6908
WALLACE,"Wasn't some of the money used to settle your lawsuits, sir?",60502,60571,0,12,47,1,3.9166666666666665,12.0,-0.1531
TRUMP,"No, it was -- we put up the American flag. And that's it. They put up the American flag. We fought for the right in Palm Beach to put up the American flag.",60572,60735,0,33,116,4,3.515151515151515,8.25,-0.5423
WALLACE,"Right. But there was a penalty that was imposed by Palm Beach County, and the money came from your foundation...",60736,60858,1,20,88,2,4.4,10.0,-0.5106
TRUMP,"There was. There was. And, by the way...",60859,60907,1,8,27,3,3.375,2.6666666666666665,0.0
WALLACE,"... instead of Mar-a-Lago or yourself, sir.",60908,60961,0,6,32,1,5.333333333333333,6.0,0.0
TRUMP,"... the money -- the money went to Fisher House, where they build houses -- the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.",60962,61159,0,32,146,1,4.5625,32.0,0.0
WALLACE,I want to get into one...,61160,61195,1,6,17,1,2.8333333333333335,6.0,0.0772
CLINTON,"But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns. He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it. You can look at our tax returns. We've got them all out there.  But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax. And we were talking about immigrants a few minutes ago, Chris. You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax. So we have undocumented immigrants in America who are paying more federal income tax than a billionaire. I find that just astonishing.",61196,61997,0,146,627,9,4.294520547945205,16.22222222222222,-0.2006
WALLACE,I want...,61998,62017,1,2,5,1,2.5,2.0,0.0
TRUMP,"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it. And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...",62018,62363,1,61,263,2,4.311475409836065,30.5,0.4144
WALLACE,We...,62364,62379,1,1,2,1,2.0,1.0,0.0
TRUMP,Let me just explain.,62380,62408,0,4,16,1,4.0,4.0,0.0
WALLACE,"But, no, we heard this...",62409,62444,1,5,16,1,3.2,5.0,-0.296
TRUMP,Most of her donors have done the same thing as I do.,62445,62505,0,12,40,1,3.3333333333333335,12.0,0.0
WALLACE,"Mr. Trump, we -- OK.",62506,62536,0,4,12,1,3.0,4.0,0.4466
TRUMP,You know what she should have done?,62537,62580,0,7,28,1,4.0,7.0,0.0
WALLACE,"Folks, we heard this...",62581,62614,1,4,16,1,4.0,4.0,0.0
TRUMP,"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...",62615,62745,1,22,95,1,4.318181818181818,22.0,0.4215
WALLACE,"Folks, we heard this...",62746,62779,1,4,16,1,4.0,4.0,0.0
TRUMP,"... because your donors and your special interests are doing the same thing as I do, except even more so.",62780,62893,0,19,81,1,4.2631578947368425,19.0,0.5719
CLINTON,"Well, you know...",62894,62921,1,3,11,1,3.6666666666666665,3.0,0.2732
